id,age,age40,category,city,country,institutions,male,money,response
203033,4,1,3,Olomouc,Czech Republic,2,0,0,100
203025,4,1,1,Olomouc,Czech Republic,0,0,0,0
203007,2,0,2,Olomouc,Czech Republic,1,1,0,100
203029,6,1,2,Olomouc,Czech Republic,1,0,1,100
203008,3,0,4,Olomouc,Czech Republic,3,0,1,0
203034,4,1,1,Olomouc,Czech Republic,0,0,1,100
203013,4,1,1,Olomouc,Czech Republic,0,0,0,100
203020,5,1,5,Olomouc,Czech Republic,4,1,1,100
203006,2,0,3,Olomouc,Czech Republic,2,0,0,100
203038,5,1,2,Olomouc,Czech Republic,1,1,1,0
203016,3,0,1,Olomouc,Czech Republic,0,1,1,0
204017,2,0,1,Ostrava,Czech Republic,0,0,1,0
204014,3,0,1,Ostrava,Czech Republic,0,0,0,0
204038,4,1,2,Ostrava,Czech Republic,1,0,0,100
204052,4,1,1,Ostrava,Czech Republic,0,0,0,0
204028,4,1,5,Ostrava,Czech Republic,4,1,1,100
204048,4,1,1,Ostrava,Czech Republic,0,1,0,100
204039,5,1,4,Ostrava,Czech Republic,3,0,1,100
204040,3,0,3,Ostrava,Czech Republic,2,0,0,100
204050,3,0,3,Ostrava,Czech Republic,2,0,1,100
204024,2,0,5,Ostrava,Czech Republic,4,0,0,100
204012,2,0,5,Ostrava,Czech Republic,4,1,1,100
204068,5,1,3,Ostrava,Czech Republic,2,0,1,0
204004,2,0,3,Ostrava,Czech Republic,2,0,1,100
204015,2,0,1,Ostrava,Czech Republic,0,1,1,100
204054,4,1,4,Ostrava,Czech Republic,3,1,1,0
204041,5,1,2,Ostrava,Czech Republic,1,0,0,100
204070,3,0,5,Ostrava,Czech Republic,4,1,1,100
204027,3,0,1,Ostrava,Czech Republic,0,0,0,100
204033,2,0,3,Ostrava,Czech Republic,2,0,0,0
204056,4,1,4,Ostrava,Czech Republic,3,0,0,0
204034,5,1,2,Ostrava,Czech Republic,1,0,0,100
204003,2,0,3,Ostrava,Czech Republic,2,0,0,100
204069,4,1,1,Ostrava,Czech Republic,0,0,1,0
204066,5,1,5,Ostrava,Czech Republic,4,0,1,100
204008,5,1,4,Ostrava,Czech Republic,3,0,1,0
204029,4,1,1,Ostrava,Czech Republic,0,0,0,100
204005,3,0,2,Ostrava,Czech Republic,1,0,0,100
204049,4,1,1,Ostrava,Czech Republic,0,0,1,100
204051,3,0,4,Ostrava,Czech Republic,3,0,0,100
204035,5,1,4,Ostrava,Czech Republic,3,0,0,100
204022,2,0,5,Ostrava,Czech Republic,4,0,1,100
204045,4,1,4,Ostrava,Czech Republic,3,0,0,100
204013,4,1,1,Ostrava,Czech Republic,0,0,0,100
204032,2,0,1,Ostrava,Czech Republic,0,0,0,0
204042,3,0,4,Ostrava,Czech Republic,3,1,0,0
204067,2,0,1,Ostrava,Czech Republic,0,0,0,0
204010,5,1,5,Ostrava,Czech Republic,4,1,0,100
204023,5,1,2,Ostrava,Czech Republic,1,0,1,100
204001,2,0,5,Ostrava,Czech Republic,4,0,0,100
204019,4,1,2,Ostrava,Czech Republic,1,0,0,100
204053,4,1,4,Ostrava,Czech Republic,3,0,0,0
204020,5,1,2,Ostrava,Czech Republic,1,1,0,100
204043,4,1,5,Ostrava,Czech Republic,4,0,0,0
204037,5,1,3,Ostrava,Czech Republic,2,0,1,100
204006,3,0,5,Ostrava,Czech Republic,4,1,1,100
204055,4,1,5,Ostrava,Czech Republic,4,1,0,100
204036,3,0,3,Ostrava,Czech Republic,2,0,1,100
204064,2,0,2,Ostrava,Czech Republic,1,0,1,100
204002,3,0,4,Ostrava,Czech Republic,3,0,1,0
204058,4,1,4,Ostrava,Czech Republic,3,0,1,0
204057,4,1,1,Ostrava,Czech Republic,0,0,1,100
204009,3,0,4,Ostrava,Czech Republic,3,0,1,100
204030,4,1,3,Ostrava,Czech Republic,2,0,0,100
204044,4,1,3,Ostrava,Czech Republic,2,1,0,0
204065,3,0,2,Ostrava,Czech Republic,1,0,1,100
204011,4,1,2,Ostrava,Czech Republic,1,0,1,100
204047,3,0,1,Ostrava,Czech Republic,0,0,1,100
204046,4,1,1,Ostrava,Czech Republic,0,1,1,100
204026,4,1,1,Ostrava,Czech Republic,0,0,1,100
204016,2,0,2,Ostrava,Czech Republic,1,0,1,100
204021,2,0,5,Ostrava,Czech Republic,4,0,0,100
204059,2,0,4,Ostrava,Czech Republic,3,0,1,0
204031,3,0,3,Ostrava,Czech Republic,2,0,1,100
204018,4,1,2,Ostrava,Czech Republic,1,0,1,100
204007,5,1,2,Ostrava,Czech Republic,1,0,0,100
204025,2,0,4,Ostrava,Czech Republic,3,0,0,100
205061,4,1,4,Brno,Czech Republic,3,0,1,0
205062,3,0,2,Brno,Czech Republic,1,0,0,100
205005,4,1,4,Brno,Czech Republic,3,0,0,100
205024,4,1,1,Brno,Czech Republic,0,1,1,100
205063,3,0,3,Brno,Czech Republic,2,0,1,100
205058,3,0,1,Brno,Czech Republic,0,1,0,100
205064,2,0,4,Brno,Czech Republic,3,0,1,0
205040,6,1,2,Brno,Czech Republic,1,0,1,100
205059,2,0,4,Brno,Czech Republic,3,0,0,0
205079,3,0,3,Brno,Czech Republic,2,0,1,0
205022,3,0,1,Brno,Czech Republic,0,0,1,100
205054,4,1,4,Brno,Czech Republic,3,0,0,0
205030,4,1,4,Brno,Czech Republic,3,0,1,100
205075,3,0,2,Brno,Czech Republic,1,0,1,100
205012,2,0,1,Brno,Czech Republic,0,0,0,100
205032,4,1,2,Brno,Czech Republic,1,1,1,100
205066,3,0,2,Brno,Czech Republic,1,1,1,100
205043,3,0,1,Brno,Czech Republic,0,0,0,100
205047,3,0,1,Brno,Czech Republic,0,0,1,100
205011,2,0,1,Brno,Czech Republic,0,0,0,100
205006,3,0,3,Brno,Czech Republic,2,1,0,0
205071,4,1,3,Brno,Czech Republic,2,1,1,100
205050,3,0,4,Brno,Czech Republic,3,0,1,0
205039,5,1,3,Brno,Czech Republic,2,1,0,0
205053,3,0,3,Brno,Czech Republic,2,1,0,100
205028,3,0,3,Brno,Czech Republic,2,0,0,100
205035,3,0,1,Brno,Czech Republic,0,0,1,100
205003,4,1,3,Brno,Czech Republic,2,0,0,100
205023,2,0,3,Brno,Czech Republic,2,1,1,100
205029,2,0,2,Brno,Czech Republic,1,0,0,100
205026,3,0,5,Brno,Czech Republic,4,0,1,100
205056,2,0,4,Brno,Czech Republic,3,0,0,0
205015,5,1,2,Brno,Czech Republic,1,0,0,100
205060,3,0,2,Brno,Czech Republic,1,0,1,100
205002,5,1,5,Brno,Czech Republic,4,0,1,100
205042,2,0,3,Brno,Czech Republic,2,0,1,100
205009,2,0,1,Brno,Czech Republic,0,0,0,100
205025,5,1,5,Brno,Czech Republic,4,0,1,100
205052,2,0,3,Brno,Czech Republic,2,0,0,0
205046,5,1,5,Brno,Czech Republic,4,0,1,100
205051,2,0,1,Brno,Czech Republic,0,1,1,100
205034,3,0,3,Brno,Czech Republic,2,0,0,100
205057,4,1,4,Brno,Czech Republic,3,0,0,100
205020,3,0,5,Brno,Czech Republic,4,1,1,100
205049,6,1,3,Brno,Czech Republic,2,1,1,100
205016,4,1,1,Brno,Czech Republic,0,1,0,100
205045,5,1,2,Brno,Czech Republic,1,0,0,100
205044,4,1,4,Brno,Czech Republic,3,0,1,0
205027,3,0,1,Brno,Czech Republic,0,0,0,100
205074,3,0,2,Brno,Czech Republic,1,0,1,100
205017,4,1,5,Brno,Czech Republic,4,1,0,100
205037,5,1,5,Brno,Czech Republic,4,0,0,0
205078,6,1,5,Brno,Czech Republic,4,0,0,0
205055,2,0,4,Brno,Czech Republic,3,0,0,100
205073,6,1,2,Brno,Czech Republic,1,1,0,100
205038,4,1,1,Brno,Czech Republic,0,1,1,100
205076,3,0,5,Brno,Czech Republic,4,0,1,100
205014,2,0,1,Brno,Czech Republic,0,0,1,100
205033,3,0,4,Brno,Czech Republic,3,0,1,0
205010,3,0,3,Brno,Czech Republic,2,1,0,100
205019,3,0,3,Brno,Czech Republic,2,0,1,100
205036,4,1,5,Brno,Czech Republic,4,1,0,100
205065,3,0,2,Brno,Czech Republic,1,0,0,100
205041,5,1,5,Brno,Czech Republic,4,0,0,100
205072,2,0,3,Brno,Czech Republic,2,0,0,0
205048,3,0,1,Brno,Czech Republic,0,0,1,100
205080,3,0,1,Brno,Czech Republic,0,0,0,0
205018,4,1,3,Brno,Czech Republic,2,0,1,100
205004,6,1,5,Brno,Czech Republic,4,1,0,0
205008,2,0,2,Brno,Czech Republic,1,0,0,100
205021,3,0,3,Brno,Czech Republic,2,1,1,100
205031,5,1,5,Brno,Czech Republic,4,1,0,100
205001,3,0,5,Brno,Czech Republic,4,0,0,0
205007,5,1,2,Brno,Czech Republic,1,0,1,0
205077,2,0,2,Brno,Czech Republic,1,1,1,100
206018,4,1,5,Plze_,Czech Republic,4,0,0,0
206030,3,0,3,Plze_,Czech Republic,2,0,1,100
206021,2,0,3,Plze_,Czech Republic,2,0,1,100
206028,3,0,2,Plze_,Czech Republic,1,1,0,100
206001,4,1,5,Plze_,Czech Republic,4,0,1,100
206011,4,1,1,Plze_,Czech Republic,0,0,1,100
206048,2,0,3,Plze_,Czech Republic,2,0,0,100
206035,2,0,3,Plze_,Czech Republic,2,0,1,100
206012,6,1,2,Plze_,Czech Republic,1,0,0,100
206036,4,1,3,Plze_,Czech Republic,2,0,0,0
206005,3,0,2,Plze_,Czech Republic,1,0,1,100
206010,3,0,2,Plze_,Czech Republic,1,0,0,100
206033,2,0,3,Plze_,Czech Republic,2,0,0,100
206027,3,0,2,Plze_,Czech Republic,1,1,1,100
206019,4,1,3,Plze_,Czech Republic,2,1,0,100
206008,6,1,2,Plze_,Czech Republic,1,0,1,100
206004,2,0,1,Plze_,Czech Republic,0,0,1,0
206043,3,0,4,Plze_,Czech Republic,3,0,0,0
206007,5,1,2,Plze_,Czech Republic,1,0,1,100
206013,3,0,1,Plze_,Czech Republic,0,1,1,100
206017,3,0,1,Plze_,Czech Republic,0,0,1,100
206025,3,0,4,Plze_,Czech Republic,3,0,1,0
206015,2,0,1,Plze_,Czech Republic,0,1,0,100
206003,4,1,5,Plze_,Czech Republic,4,0,1,100
206040,2,0,4,Plze_,Czech Republic,3,0,1,0
206014,5,1,2,Plze_,Czech Republic,1,1,1,100
206046,5,1,5,Plze_,Czech Republic,4,0,1,100
206016,3,0,2,Plze_,Czech Republic,1,0,0,100
206023,4,1,4,Plze_,Czech Republic,3,0,0,0
206024,2,0,4,Plze_,Czech Republic,3,0,1,100
206044,3,0,4,Plze_,Czech Republic,3,0,0,0
206042,2,0,4,Plze_,Czech Republic,3,1,0,0
206049,2,0,2,Plze_,Czech Republic,1,0,1,100
206047,2,0,3,Plze_,Czech Republic,2,0,1,100
206041,4,1,5,Plze_,Czech Republic,4,0,0,100
206006,2,0,1,Plze_,Czech Republic,0,1,0,100
206031,5,1,3,Plze_,Czech Republic,2,0,1,100
206037,2,0,1,Plze_,Czech Republic,0,0,0,100
206038,2,0,1,Plze_,Czech Republic,0,1,1,100
206022,3,0,5,Plze_,Czech Republic,4,0,0,0
206026,2,0,3,Plze_,Czech Republic,2,0,0,100
206009,3,0,1,Plze_,Czech Republic,0,1,0,100
206020,5,1,3,Plze_,Czech Republic,2,0,0,0
206039,3,0,4,Plze_,Czech Republic,3,0,1,100
206032,3,0,1,Plze_,Czech Republic,0,0,0,100
206029,6,1,2,Plze_,Czech Republic,1,0,0,100
206045,3,0,5,Plze_,Czech Republic,4,1,0,0
206002,2,0,4,Plze_,Czech Republic,3,0,1,100
206034,3,0,5,Plze_,Czech Republic,4,1,1,100
301017,3,0,1,Aalborg,Denmark,0,0,1,100
301005,2,0,1,Aalborg,Denmark,0,0,1,100
301021,3,0,3,Aalborg,Denmark,2,0,1,100
301036,1,0,5,Aalborg,Denmark,4,0,1,100
301047,4,1,5,Aalborg,Denmark,4,0,0,100
301003,4,1,2,Aalborg,Denmark,1,0,1,100
301020,4,1,1,Aalborg,Denmark,0,0,1,100
301034,2,0,5,Aalborg,Denmark,4,0,1,100
301019,5,1,5,Aalborg,Denmark,4,0,1,100
301023,3,0,1,Aalborg,Denmark,0,1,0,100
301033,2,0,3,Aalborg,Denmark,2,0,0,0
301010,4,1,1,Aalborg,Denmark,0,0,0,100
301043,3,0,3,Aalborg,Denmark,2,0,0,100
301039,3,0,5,Aalborg,Denmark,4,1,1,100
301008,3,0,3,Aalborg,Denmark,2,0,1,0
301024,4,1,1,Aalborg,Denmark,0,0,1,100
301032,4,1,4,Aalborg,Denmark,3,0,0,100
301012,2,0,5,Aalborg,Denmark,4,0,1,100
301006,2,0,5,Aalborg,Denmark,4,0,1,100
301015,2,0,4,Aalborg,Denmark,3,0,0,0
301013,5,1,2,Aalborg,Denmark,1,0,0,100
301009,3,0,1,Aalborg,Denmark,0,0,0,100
301038,4,1,2,Aalborg,Denmark,1,0,1,100
301018,3,0,1,Aalborg,Denmark,0,0,0,100
301001,5,1,4,Aalborg,Denmark,3,1,1,100
301042,4,1,2,Aalborg,Denmark,1,0,1,100
301004,3,0,3,Aalborg,Denmark,2,0,0,100
301011,4,1,5,Aalborg,Denmark,4,0,0,100
301025,3,0,2,Aalborg,Denmark,1,0,0,100
301046,2,0,3,Aalborg,Denmark,2,0,1,100
301007,5,1,3,Aalborg,Denmark,2,0,1,100
301044,3,0,4,Aalborg,Denmark,3,0,1,0
301028,3,0,2,Aalborg,Denmark,1,0,0,100
301016,5,1,2,Aalborg,Denmark,1,0,0,100
301031,3,0,3,Aalborg,Denmark,2,1,0,100
301045,4,1,5,Aalborg,Denmark,4,1,0,100
301048,4,1,5,Aalborg,Denmark,4,1,0,100
301037,2,0,3,Aalborg,Denmark,2,0,1,100
301029,4,1,1,Aalborg,Denmark,0,0,0,100
301002,3,0,3,Aalborg,Denmark,2,0,0,100
301040,2,0,2,Aalborg,Denmark,1,0,1,100
301035,4,1,2,Aalborg,Denmark,1,0,0,100
302021,4,1,1,Aarhus,Denmark,0,0,0,100
302015,3,0,1,Aarhus,Denmark,0,0,0,100
302006,4,1,1,Aarhus,Denmark,0,0,0,100
302003,2,0,1,Aarhus,Denmark,0,1,1,100
302055,2,0,2,Aarhus,Denmark,1,1,1,0
302081,1,0,2,Aarhus,Denmark,1,0,0,100
302082,2,0,2,Aarhus,Denmark,1,0,1,100
302038,3,0,3,Aarhus,Denmark,2,0,0,100
302041,2,0,1,Aarhus,Denmark,0,1,0,100
302057,2,0,4,Aarhus,Denmark,3,0,0,100
302026,2,0,2,Aarhus,Denmark,1,0,0,100
302013,5,1,2,Aarhus,Denmark,1,0,0,100
302080,4,1,2,Aarhus,Denmark,1,0,1,100
302014,5,1,5,Aarhus,Denmark,4,1,1,100
302017,2,0,3,Aarhus,Denmark,2,1,1,100
302011,2,0,1,Aarhus,Denmark,0,1,0,100
302048,2,0,3,Aarhus,Denmark,2,0,0,0
302039,4,1,3,Aarhus,Denmark,2,0,1,0
302047,4,1,1,Aarhus,Denmark,0,0,0,100
302002,4,1,5,Aarhus,Denmark,4,0,1,100
302030,4,1,5,Aarhus,Denmark,4,1,0,100
302085,2,0,1,Aarhus,Denmark,0,0,1,100
302051,5,1,5,Aarhus,Denmark,4,1,0,0
302036,3,0,3,Aarhus,Denmark,2,0,0,100
302007,2,0,3,Aarhus,Denmark,2,1,0,100
302084,2,0,1,Aarhus,Denmark,0,0,0,100
302049,1,0,1,Aarhus,Denmark,0,1,0,0
302009,4,1,1,Aarhus,Denmark,0,0,1,100
302012,2,0,2,Aarhus,Denmark,1,0,1,100
302045,3,0,2,Aarhus,Denmark,1,1,0,100
302023,5,1,4,Aarhus,Denmark,3,0,1,0
302031,2,0,2,Aarhus,Denmark,1,0,0,100
302050,4,1,2,Aarhus,Denmark,1,1,1,100
302033,3,0,3,Aarhus,Denmark,2,1,1,100
302043,4,1,1,Aarhus,Denmark,0,0,0,0
302008,4,1,1,Aarhus,Denmark,0,0,1,100
302044,1,0,2,Aarhus,Denmark,1,0,0,100
302032,4,1,3,Aarhus,Denmark,2,0,1,100
302040,4,1,4,Aarhus,Denmark,3,1,1,100
302001,2,0,3,Aarhus,Denmark,2,1,0,100
302087,3,0,1,Aarhus,Denmark,0,0,0,100
302054,5,1,5,Aarhus,Denmark,4,1,0,0
302020,4,1,1,Aarhus,Denmark,0,0,1,100
302018,4,1,1,Aarhus,Denmark,0,0,1,100
302027,4,1,2,Aarhus,Denmark,1,1,0,100
302016,3,0,3,Aarhus,Denmark,2,1,0,0
302010,4,1,1,Aarhus,Denmark,0,0,1,100
302022,3,0,5,Aarhus,Denmark,4,1,1,100
302034,3,0,3,Aarhus,Denmark,2,0,1,0
302024,2,0,2,Aarhus,Denmark,1,1,0,100
302042,4,1,5,Aarhus,Denmark,4,1,1,100
302053,3,0,5,Aarhus,Denmark,4,0,0,100
302046,4,1,1,Aarhus,Denmark,0,0,1,0
302019,3,0,1,Aarhus,Denmark,0,1,0,100
302083,3,0,3,Aarhus,Denmark,2,0,0,0
302005,3,0,1,Aarhus,Denmark,0,1,1,100
302035,2,0,2,Aarhus,Denmark,1,1,1,100
302086,2,0,1,Aarhus,Denmark,0,0,1,0
302028,4,1,5,Aarhus,Denmark,4,0,1,100
302025,2,0,2,Aarhus,Denmark,1,1,1,100
302052,2,0,3,Aarhus,Denmark,2,0,1,100
302004,2,0,3,Aarhus,Denmark,2,0,0,0
302029,5,1,2,Aarhus,Denmark,1,1,1,100
302056,2,0,2,Aarhus,Denmark,1,0,1,100
303020,3,0,5,Odense,Denmark,4,1,1,100
303037,3,0,1,Odense,Denmark,0,0,1,100
303039,4,1,5,Odense,Denmark,4,1,0,0
303033,5,1,5,Odense,Denmark,4,1,1,100
303007,3,0,3,Odense,Denmark,2,1,1,100
303042,2,0,1,Odense,Denmark,0,1,0,100
303044,2,0,1,Odense,Denmark,0,0,0,100
303023,4,1,2,Odense,Denmark,1,0,1,100
303048,6,1,2,Odense,Denmark,1,0,0,100
303045,2,0,2,Odense,Denmark,1,0,1,100
303025,2,0,3,Odense,Denmark,2,0,1,100
303050,4,1,5,Odense,Denmark,4,1,1,100
303041,3,0,1,Odense,Denmark,0,0,1,100
303018,2,0,3,Odense,Denmark,2,0,0,0
303028,4,1,1,Odense,Denmark,0,1,0,100
303024,3,0,3,Odense,Denmark,2,0,1,100
303008,4,1,2,Odense,Denmark,1,0,1,100
303032,3,0,5,Odense,Denmark,4,0,0,100
303014,2,0,3,Odense,Denmark,2,0,0,100
303034,4,1,1,Odense,Denmark,0,0,0,0
303053,5,1,1,Odense,Denmark,0,1,0,100
303004,3,0,5,Odense,Denmark,4,0,0,100
303005,3,0,2,Odense,Denmark,1,0,1,100
303027,1,0,2,Odense,Denmark,1,1,1,100
303006,4,1,4,Odense,Denmark,3,0,1,100
303031,2,0,5,Odense,Denmark,4,0,1,100
303003,3,0,5,Odense,Denmark,4,0,1,100
303015,4,1,3,Odense,Denmark,2,1,0,0
303016,3,0,3,Odense,Denmark,2,1,1,100
303012,1,0,3,Odense,Denmark,2,1,0,0
303052,4,1,3,Odense,Denmark,2,1,0,0
303049,4,1,2,Odense,Denmark,1,0,0,0
303047,4,1,2,Odense,Denmark,1,0,0,100
303013,2,0,3,Odense,Denmark,2,0,1,100
303010,4,1,2,Odense,Denmark,1,0,1,100
303051,2,0,4,Odense,Denmark,3,1,0,0
303043,4,1,1,Odense,Denmark,0,1,0,100
303021,2,0,2,Odense,Denmark,1,0,0,100
303011,3,0,2,Odense,Denmark,1,1,1,100
303022,2,0,2,Odense,Denmark,1,1,0,0
303019,5,1,5,Odense,Denmark,4,0,1,100
303040,5,1,2,Odense,Denmark,1,0,0,100
303035,5,1,1,Odense,Denmark,0,1,0,0
303038,2,0,2,Odense,Denmark,1,1,0,100
303046,4,1,2,Odense,Denmark,1,0,0,0
303030,4,1,1,Odense,Denmark,0,0,1,100
303036,5,1,1,Odense,Denmark,0,1,1,100
303026,4,1,5,Odense,Denmark,4,1,0,100
303009,5,1,1,Odense,Denmark,0,1,1,100
303001,4,1,5,Odense,Denmark,4,0,0,100
303017,3,0,2,Odense,Denmark,1,0,1,100
303002,4,1,5,Odense,Denmark,4,0,0,0
303029,4,1,1,Odense,Denmark,0,0,1,100
304018,3,0,3,København,Denmark,2,1,1,100
304088,3,0,5,København,Denmark,4,0,1,100
304106,2,0,3,København,Denmark,2,1,0,100
304095,3,0,1,København,Denmark,0,0,1,100
304059,5,1,5,København,Denmark,4,1,1,100
304125,2,0,3,København,Denmark,2,1,1,100
304063,3,0,5,København,Denmark,4,0,0,100
304091,4,1,5,København,Denmark,4,0,1,100
304081,3,0,5,København,Denmark,4,0,1,100
304042,4,1,5,København,Denmark,4,0,1,0
304117,4,1,1,København,Denmark,0,1,0,100
304097,5,1,2,København,Denmark,1,0,1,0
304029,2,0,1,København,Denmark,0,1,1,0
304093,5,1,2,København,Denmark,1,1,1,100
304011,5,1,5,København,Denmark,4,1,0,100
304127,5,1,5,København,Denmark,4,1,1,100
304015,4,1,5,København,Denmark,4,0,1,100
304014,5,1,5,København,Denmark,4,1,1,0
304056,1,0,5,København,Denmark,4,1,0,100
304010,4,1,1,København,Denmark,0,0,0,100
304027,3,0,3,København,Denmark,2,0,1,100
304068,2,0,3,København,Denmark,2,0,1,0
304079,5,1,5,København,Denmark,4,1,1,100
304052,2,0,3,København,Denmark,2,1,0,100
304051,2,0,3,København,Denmark,2,0,1,100
304116,2,0,1,København,Denmark,0,0,1,0
304137,2,0,3,København,Denmark,2,1,0,0
304009,3,0,1,København,Denmark,0,1,0,100
304057,4,1,5,København,Denmark,4,0,1,100
304084,3,0,5,København,Denmark,4,0,1,0
304094,4,1,1,København,Denmark,0,0,0,100
304041,2,0,3,København,Denmark,2,0,1,100
304100,2,0,1,København,Denmark,0,0,1,100
304003,3,0,2,København,Denmark,1,1,1,100
304132,2,0,5,København,Denmark,4,0,0,100
304086,3,0,3,København,Denmark,2,0,0,0
304030,3,0,1,København,Denmark,0,1,0,100
304061,2,0,2,København,Denmark,1,1,1,100
304012,5,1,4,København,Denmark,3,0,0,100
304074,4,1,2,København,Denmark,1,0,0,0
304060,4,1,5,København,Denmark,4,1,1,0
304046,3,0,5,København,Denmark,4,0,0,100
304119,2,0,3,København,Denmark,2,0,1,100
304008,2,0,2,København,Denmark,1,1,1,100
304102,2,0,5,København,Denmark,4,1,0,0
304140,3,0,5,København,Denmark,4,1,0,100
304138,2,0,5,København,Denmark,4,1,0,0
304090,4,1,5,København,Denmark,4,1,1,100
304001,3,0,2,København,Denmark,1,0,0,0
304050,5,1,1,København,Denmark,0,0,1,100
304072,3,0,5,København,Denmark,4,1,0,0
304128,5,1,2,København,Denmark,1,1,1,100
304033,3,0,3,København,Denmark,2,0,0,100
304089,3,0,5,København,Denmark,4,0,0,100
304135,4,1,5,København,Denmark,4,0,1,100
304006,4,1,4,København,Denmark,3,0,1,0
304076,2,0,2,København,Denmark,1,0,1,100
304131,4,1,5,København,Denmark,4,0,1,100
304087,1,0,1,København,Denmark,0,1,0,0
304111,5,1,4,København,Denmark,3,0,1,0
304021,2,0,4,København,Denmark,3,1,0,0
304098,4,1,1,København,Denmark,0,0,0,100
304007,3,0,2,København,Denmark,1,1,0,100
304064,5,1,1,København,Denmark,0,1,1,100
304139,3,0,2,København,Denmark,1,1,0,0
304035,2,0,5,København,Denmark,4,0,0,100
34040134,3,0,3,København,Denmark,2,0,1,100
304070,3,0,2,København,Denmark,1,0,1,100
304110,3,0,4,København,Denmark,3,0,0,100
304004,3,0,5,København,Denmark,4,0,1,100
304136,4,1,5,København,Denmark,4,1,0,0
304049,4,1,5,København,Denmark,4,0,1,0
304048,3,0,5,København,Denmark,4,0,0,100
304112,2,0,5,København,Denmark,4,0,0,100
304026,2,0,3,København,Denmark,2,1,0,0
304022,4,1,1,København,Denmark,0,0,0,100
304036,3,0,3,København,Denmark,2,0,0,100
304082,4,1,1,København,Denmark,0,1,1,100
304092,3,0,2,København,Denmark,1,0,0,100
304071,2,0,3,København,Denmark,2,1,1,100
304037,3,0,3,København,Denmark,2,1,0,100
304085,3,0,3,København,Denmark,2,0,1,100
304044,2,0,3,København,Denmark,2,0,1,100
304099,4,1,1,København,Denmark,0,0,0,0
304065,5,1,5,København,Denmark,4,0,0,100
304002,5,1,5,København,Denmark,4,1,0,100
304124,2,0,2,København,Denmark,1,0,1,0
304034,2,0,5,København,Denmark,4,0,1,100
304126,2,0,2,København,Denmark,1,0,0,100
304078,3,0,2,København,Denmark,1,1,1,100
304109,4,1,4,København,Denmark,3,1,1,0
304067,4,1,5,København,Denmark,4,1,1,100
304123,3,0,3,København,Denmark,2,1,0,100
304122,2,0,3,København,Denmark,2,1,1,0
304080,2,0,2,København,Denmark,1,1,0,0
304017,3,0,3,København,Denmark,2,1,1,100
304043,4,1,5,København,Denmark,4,0,0,100
304047,2,0,3,København,Denmark,2,0,1,100
304045,3,0,5,København,Denmark,4,1,1,0
304066,3,0,2,København,Denmark,1,0,1,100
304107,3,0,2,København,Denmark,1,0,0,100
304058,4,1,5,København,Denmark,4,1,0,100
304069,2,0,3,København,Denmark,2,1,0,0
304077,2,0,1,København,Denmark,0,1,0,100
304103,3,0,2,København,Denmark,1,0,0,0
304013,3,0,1,København,Denmark,0,0,0,100
304025,3,0,3,København,Denmark,2,0,0,0
304120,2,0,3,København,Denmark,2,0,0,100
304031,4,1,5,København,Denmark,4,0,0,0
304118,2,0,2,København,Denmark,1,0,0,0
304054,3,0,2,København,Denmark,1,1,0,100
304133,2,0,3,København,Denmark,2,1,1,100
304083,2,0,3,København,Denmark,2,0,1,100
304141,3,0,1,København,Denmark,0,0,0,0
304129,2,0,2,København,Denmark,1,1,1,100
304105,3,0,3,København,Denmark,2,1,0,100
304115,5,1,5,København,Denmark,4,0,1,100
304023,3,0,1,København,Denmark,0,0,0,0
304016,3,0,4,København,Denmark,3,1,0,0
304028,3,0,3,København,Denmark,2,0,0,100
304053,3,0,5,København,Denmark,4,0,0,0
304024,4,1,3,København,Denmark,2,1,1,0
304019,2,0,3,København,Denmark,2,0,1,0
304005,2,0,1,København,Denmark,0,1,1,0
304055,2,0,1,København,Denmark,0,1,1,100
304075,2,0,2,København,Denmark,1,1,0,100
304020,5,1,1,København,Denmark,0,1,0,100
304113,2,0,3,København,Denmark,2,1,0,0
304032,4,1,4,København,Denmark,3,0,1,100
304108,2,0,1,København,Denmark,0,1,1,100
304096,4,1,4,København,Denmark,3,0,0,0
304039,3,0,2,København,Denmark,1,0,0,100
304101,4,1,5,København,Denmark,4,0,0,100
304121,5,1,4,København,Denmark,3,1,1,100
304038,3,0,1,København,Denmark,0,0,0,0
304104,2,0,2,København,Denmark,1,0,1,100
304062,3,0,3,København,Denmark,2,0,1,100
304040,3,0,1,København,Denmark,0,0,1,100
304073,2,0,5,København,Denmark,4,1,1,100
304114,2,0,2,København,Denmark,1,0,1,0
304130,1,0,3,København,Denmark,2,1,0,100
401018,2,0,5,Nice,France,4,0,0,0
401052,4,1,5,Nice,France,4,1,0,0
401001,2,0,2,Nice,France,1,0,0,0
401042,4,1,2,Nice,France,1,1,1,100
401010,3,0,1,Nice,France,0,0,1,100
401043,2,0,3,Nice,France,2,0,0,0
401045,3,0,3,Nice,France,2,1,0,100
401011,4,1,1,Nice,France,0,0,0,100
401027,4,1,3,Nice,France,2,1,0,100
401049,3,0,3,Nice,France,2,1,0,100
401005,2,0,1,Nice,France,0,1,1,0
401037,4,1,2,Nice,France,1,0,1,0
401019,3,0,5,Nice,France,4,1,1,0
401048,4,1,4,Nice,France,3,1,0,100
401040,4,1,5,Nice,France,4,0,1,0
401016,3,0,5,Nice,France,4,1,1,0
401015,3,0,1,Nice,France,0,0,1,100
401006,3,0,1,Nice,France,0,0,0,0
